languageCode,translationId,script,Count - script,dialect,homeDomain,title,description,Redistributable,Copyright,UpdateDate,publicationURL,OTbooks,OTchapters,OTverses,NTbooks,NTchapters,NTverses,DCbooks,DCchapters,DCverses,FCBHID,Certified,inScript,swordName,rodCode,textDirection,downloadable,font,shortTitle,PODISBN,script,sourceDate,licence_ID,licence_File,licence_Language,licence_Dialect,licence_Vernacular_Title,licence_Licence_Type,licence_Licence_Version,licence_CC_Licence_Link,licence_Copyright_Holder,licence_Copyright_Years,licence_Translation_by,licence_date_read,status_download_path,status_download_date,status_unzip_path,status_unzip_date,status_extract_path,status_extract_date,status_extract_renamed_date,status_extract_original_filename,status_last_error,status_inferred_versification,,File exists in scripture folder,MT\Scripture filename,Comparison,,,Files in Scripture Folder
tpi,tpiOTNT,Tok Pisin,Melanesian Pidgin,,ebible.org,Buk Baibel long Tok Pisin,The Holy Bible in the Tok Pisin (Melanesian Pidgin) Language of Papua New Guinea without Deuterocanon/Apocrypha,True,Copyright © 1969–2008 The Bible Society of Papua New Guinea,2024-04-18,http://ebible.org/tpiOTNT/,39,929,22456,27,260,7906,0,0,0,TPIPNGON,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tpiP2008eb,,ltr,True,Gentium Plus,Tok Pisin Bible,978-1-5313-0653-3,Latin,2024-12-30,tpiOTNT,C:\ebible_data\projects\tpiOTNT\copr.htm,Tok Pisin (Melanesian Pidgin),,Buk Baibel long Tok Pisin,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,℗ Faith Comes by Hearing,Copyright © 1969–2008 The Bible Society of Papua New Guinea,Translation by: The Bible Society of Papua New Guinea,2025-05-01,C:\ebible_data\downloads\tpiOTNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tpiOTNT,2025-05-01,C:\ebible_data\corpus\tpiOTNT.txt,2025-05-01,2025-05-10,tpi-tpiOTNT.txt,,4,,4337,,,,,arb-AVD.txt
tpp,tpp,"Tepehua, Pisaflores","Tepehua, Pisaflores",,ebible.org,Ixchiwinti Dios,"Tepehua, Pisaflores: Ixchiwinti Dios New Testament",False,"Copyright © 2015 Wycliffe Bible Translators, Inc.",2020-11-30,http://ebible.org/tpp/,0,0,0,27,260,7959,0,0,0,TPPWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,tpp2015eb,,ltr,True,DejaVu Serif, Pisaflores Tepehua NT,,Latin,2020-12-01,tpp,C:\ebible_data\private_projects\tpp\copr.htm,"Tepehua, Pisaflores",,Ixchiwinti Dios,Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 2015,,2025-04-30,C:\ebible_data\downloads\tpp--2025-04-30.zip,2025-04-30,C:\ebible_data\private_projects\tpp,2025-04-30,C:\ebible_data\private_corpus\tpp.txt,2025-04-30,2025-05-07,tpp.txt,,4,,#N/A,,,,,cmn-FEB.txt
tpt,tptNT,"Tepehua, Tlachichilco","Tepehua, Tlachichilco",,ebible.org,Ixchivinti Dios: ni sastʼi chivinti yu Dios jatʼatamakaul ixlapanakni laka lhimasipijni,"New Testament in Tepehua, Tlachichilco (MX:tpt:Tepehua, Tlachichilco)",True,"Copyright © 2004 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/tptNT/,0,0,0,27,260,7957,0,0,0,TPTWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tpt2004eb,,ltr,True,Gentium Plus,Tlachichilco Tepehua NT,978-1-5313-0654-0,Latin,2014-05-01,tptNT,C:\ebible_data\projects\tptNT\copr.htm,"Tepehua, Tlachichilco",,Ixchivinti Dios: ni sastʼi chivinti yu Dios jatʼatamakaul ixlapanakni laka lhimasipijni,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2004,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\tptNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tptNT,2025-05-01,C:\ebible_data\corpus\tptNT.txt,2025-05-01,2025-05-10,tpt-tptNT.txt,,4,,4348,,,,,en-XriRiau_0_7993.zlm_79.txt
tpu,tpu,Tampuan,Tampuan,,ebible.org,គម្ពីរ​ភាសា​ទំពួន,Tampuan: គម្ពីរ​ភាសា​ទំពួន (Bible),False,"Copyright © 2020 Wycliffe Bible Translators, Inc.",2020-11-28,http://ebible.org/tpu/,0,0,0,27,260,7900,0,0,0,TPUWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,tpu2020eb,,ltr,True,Gentium,Tampuan: គម្ពីរ​ភាសា​ទំពួន (Bible),,Khmer,2020-11-29,tpu,C:\ebible_data\private_projects\tpu\copr.htm,(Tampuan),,គម្ពីរ​ភាសា​ទំពួន,Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 2020,,2025-04-30,C:\ebible_data\downloads\tpu--2025-04-30.zip,2025-04-30,C:\ebible_data\private_projects\tpu,2025-04-30,C:\ebible_data\private_corpus\tpu.txt,2025-04-30,2025-05-07,tpu.txt,,4,,#N/A,,,,,cmn-LB1_2024_05_28.txt
tpx,tpx,"Me'phaa, Acatepec","Me'phaa, Acatepec",,ebible.org,El libro de Jonas en Me'phaa Xma'iin (Teocuitlapa),"Me’phaa, Acatepec: El libro de Jonas en Me'phaa Xma'iin (Teocuitlapa) (Portions)",False,"Copyright © 2020 Wycliffe Bible Translators, Inc.",2020-11-18,http://ebible.org/tpx/,1,4,48,0,0,0,0,0,0,TPXWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,tpx2020eb,6388,ltr,True,DejaVu Serif, Acatepec Me’phaa Jonah,,Latin,2020-11-19,,,,,,,,,,,,,,,,,C:\ebible_data\private_corpus\tpx-tpx.txt,,,,,,,#N/A,,,,,blx-AMIU_2023_05_19.txt
tpz,tpz,Vasui (Tinputz),Tinputz,Vasui,png.bible,SOE A TOꞌTOꞌ,The New Testament in the Vasui (Tinputz) Language of Papua New Guinea,True,"Copyright © 2004 Wycliffe Bible Translators, Inc.",2013-01-08,http://png.bible/tpz/,0,0,0,27,260,7867,0,0,0,TPZWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tpz2004eb,,ltr,True,Gentium Plus,Tinputz Vasui NT,978-1-5313-0655-7,Latin,2020-10-09,tpz,C:\ebible_data\projects\tpz\copr.htm,Vasui (Tinputz) (Tinputz),Vasui,,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2004,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\tpz--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tpz,2025-05-01,C:\ebible_data\corpus\tpz.txt,2025-05-01,2025-05-10,tpz-tpz.txt,,4,,#N/A,,,,,en-XriRiau_0_7993.zlm_86.txt
trc,trcNT,"Triqui, Copala","Triqui, Copala",,ebible.org,Se-nānā Diosē nanā sāʼ me rá catūū nimán níʼ a,"New Testament in Triqui, Copala (MX:trc:Triqui, Copala)",True,"Copyright © 1987 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/trcNT/,0,0,0,27,260,7915,0,0,0,TRCTBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,trc1987eb,,ltr,True,Gentium Plus,Copala Triqui NT,978-1-5313-0656-4,Latin,2014-05-01,trcNT,C:\ebible_data\projects\trcNT\copr.htm,"Triqui, Copala",,Se-nānā Diosē nanā sāʼ me rá catūū nimán níʼ a,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1987,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\trcNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\trcNT,2025-05-01,C:\ebible_data\corpus\trcNT.txt,2025-05-01,2025-05-10,trc-trcNT.txt,,4,,4360,,,,,en-XriToba_0_7716_best_s_holdout.txt
trq,trq,San Martín Itunyoso Triqui,San Martín Itunyoso Triqui,,ebible.org,Si-nu̱guanꞌ Yanꞌanj Xa̱ngaꞌ,"Triqui, San Martín Itunyoso: Si-nu̱guanꞌ Yanꞌanj Xa̱ngaꞌ (New Testament)",False,"Copyright © 2019 Wycliffe Bible Translators, Inc.",2020-11-30,http://ebible.org/trq/,0,0,0,27,260,7946,0,0,0,TRQWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,trq2019eb,,ltr,True,DejaVu Serif,"Triqui, San Martín Itunyoso: Si-nu̱guanꞌ Yanꞌanj Xa̱ngaꞌ (New Testament)",,Latin,2020-12-01,trq,C:\ebible_data\private_projects\trq\copr.htm,San Martín Itunyoso Triqui,,Si-nu̱guanꞌ Yanꞌanj Xa̱ngaꞌ,Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 2019,,2025-04-30,C:\ebible_data\downloads\trq--2025-04-30.zip,2025-04-30,C:\ebible_data\private_projects\trq,2025-04-30,C:\ebible_data\private_corpus\trq.txt,2025-04-30,2025-05-07,trq.txt,,4,,#N/A,,,,,cmn-LB1_AI_1.txt
tsg,tsg,Tausug,Tausug,,ebible.org,Kitab Injil (The New Testament),Tausug: Kitab Injil (The New Testament) New Testament,False,"Copyright © 1999 Wycliffe Bible Translators, Inc.",2020-12-01,http://ebible.org/tsg/,0,0,0,27,260,7905,0,0,0,TSGWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,tsg1999eb,,ltr,True,DejaVu Serif,Tausug NT,,Latin,2020-12-02,tsg,C:\ebible_data\private_projects\tsg\copr.htm,(Tausug),,Kitab Injil (The New Testament),Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 1999,,2025-04-30,C:\ebible_data\downloads\tsg--2025-04-30.zip,2025-04-30,C:\ebible_data\private_projects\tsg,2025-04-30,C:\ebible_data\private_corpus\tsg.txt,2025-04-30,2025-05-07,tsg.txt,,4,,#N/A,,,,,cmn-LZZ_2024-06-24.txt
tsn,tsn,Setswana,Setswana,,ebible.org,Biblica® Open Lefoko: La Botshelo Kgolagano e Ntsha,The Living New Testament in the Tswana language of Botswano: Biblica® Open Lefoko: La Botshelo Kgolagano e Ntsha,True,"Copyright © 1993 Biblica, Inc.",2023-04-18,http://ebible.org/tsn/,0,0,0,27,260,7586,0,0,0,TSNBIB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tsn1993eb,,ltr,True,DejaVu Serif,Open Tswana Living NT,,Latin,2023-04-19,tsn,C:\ebible_data\projects\tsn\copr.htm,Setswana,,Biblica® Open Lefoko: La Botshelo Kgolagano e Ntsha,by-sa,4,http://creativecommons.org/licenses/by-sa/4.0/,"Biblica, Inc.",copyright © 1993,,2025-05-01,C:\ebible_data\downloads\tsn--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tsn,2025-05-01,C:\ebible_data\corpus\tsn.txt,2025-05-01,2025-05-10,tsn-tsn.txt,,4,,#N/A,,,,,en-XriToba_0_7716.txt
tsw,tswNT,Tsishingini,Tsishingini,,ebible.org,Nzuwulai n Sa'avu na̱ Tsishingini na̱ a̱ɗiva̱ a na a ɗangulai a Nzuwulai mu Ufaru,New Testament in Tsishingini (NI:tsw:Tsishingini),True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2019-08-09,http://ebible.org/tswNT/,0,0,0,27,260,7906,0,0,0,TSWWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tsw2011eb,,ltr,True,Gentium Plus,Tsishingini NT,978-1-5313-0657-1,Latin,2014-05-01,tswNT,C:\ebible_data\projects\tswNT\copr.htm,Tsishingini,,Nzuwulai n Sa'avu na̱ Tsishingini na̱ a̱ɗiva̱ a na a ɗangulai a Nzuwulai mu Ufaru,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\tswNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tswNT,2025-05-01,C:\ebible_data\corpus\tswNT.txt,2025-05-01,2025-05-10,tsw-tswNT.txt,,4,,#N/A,,,,,en-Ygm04BT-m.txt
ttc,ttcNT,Tektiteko,Tektiteko,,ebible.org,Te akʼaʼj tuʼjal tuj tuʼjal qtata Dios,New Testament in Tektiteko (GT:ttc:Tektiteko),True,"Copyright © 2003 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/ttcNT/,0,0,0,27,260,7959,0,0,0,TTCWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ttc2003eb,,ltr,True,Gentium,Tektiteko NT,978-1-5313-0658-8,Latin,2014-05-01,ttcNT,C:\ebible_data\projects\ttcNT\copr.htm,Tektiteko,,Te akʼaʼj tuʼjal tuj tuʼjal qtata Dios,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2003,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\ttcNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\ttcNT,2025-05-01,C:\ebible_data\corpus\ttcNT.txt,2025-05-01,2025-05-10,ttc-ttcNT.txt,,4,,4370,,,,,en-Ygm04BT.txt
tte,tteo,Tubetube (Bwanabwana),Bwanabwana,Tubetube,png.bible,Buki Tabu Beyabeyana,Portions of the Old Testament in the Tubetube dialect of the Bwanabwana language of Papua New Guinea,True,Copyright © 2019 Wycliffe Switzerland,2022-08-18,http://png.bible/tteo/,13,344,7095,0,0,0,0,0,0,TTEOWB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tteo2019eb,,ltr,True,DejaVu Serif,Bwanabwana OT,,Latin,2021-05-28,tteo,C:\ebible_data\projects\tteo\copr.htm,Tubetube (Bwanabwana) (Bwanabwana),Tubetube,,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,Wycliffe Switzerland,copyright © 2019,,2025-05-01,C:\ebible_data\downloads\tteo--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tteo,2025-05-01,C:\ebible_data\corpus\tteo.txt,2025-05-01,2025-05-10,tte-tteo.txt,,4,,#N/A,,,,,ban-Ban_2024_10_04.txt
tte,tte,Tubetube (Bwanabwana),Bwanabwana,Tubetube,png.bible,Buki Tabu Waluwaluna,"The New Testament in the Tubetube language, also known as the Bwanabwana language, of Papua New Guinea",True,"Copyright © 2003 Wycliffe Bible Translators, Inc.",2012-11-24,http://png.bible/tte/,0,0,0,27,260,7744,0,0,0,TTETBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tte2003eb,,ltr,True,Gentium,Bwanabwana NT,978-1-5313-0659-5,Latin,2012-11-25,tte,C:\ebible_data\projects\tte\copr.htm,Tubetube (Bwanabwana) (Bwanabwana),Tubetube,,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2003,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\tte--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tte,2025-05-01,C:\ebible_data\corpus\tte.txt,2025-05-01,2025-05-10,tte-tte.txt,,4,,#N/A,,,,,en-YLT98.txt
ttq,ttq,"Tamajaq, Tawallammat","Tamajaq, Tawallammat",,ebible.org,Ǝlinjil ǝn Ɣaysa Ǝlmǝsix Itawann-as deɣ Arkawal wa Aynayan,"Tamajaq, Tawallammat: Ǝlinjil ǝn Ɣaysa Ǝlmǝsix Itawann-as deɣ Arkawal wa Aynayan New Testament",False,"Copyright © 2015 Wycliffe Bible Translators, Inc.",2020-12-01,http://ebible.org/ttq/,0,0,0,27,260,7931,0,0,0,TTQWBT,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,ttq2015eb,,ltr,True,DejaVu Serif,Tawallammat Tamajaq NT,,Arabic,2020-12-02,ttq,C:\ebible_data\private_projects\ttq\copr.htm,"Tamajaq, Tawallammat",,Ǝlinjil ǝn Ɣaysa Ǝlmǝsix Itawann-as deɣ Arkawal wa Aynayan,Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 2015,,2025-04-30,C:\ebible_data\downloads\ttq--2025-04-30.zip,2025-04-30,C:\ebible_data\private_projects\ttq,2025-04-30,C:\ebible_data\private_corpus\ttq.txt,2025-04-30,2025-05-07,ttq.txt,,1,,#N/A,,,,,cmn-NTBT_2025_03_07.txt
ttq,ttqt,"Tamajaq, Tawallammat","Tamajaq, Tawallammat",,ebible.org,Ǝlinjil ǝn Ɣaysa Ǝlmǝsix,Tawallammat Tamajaq (Berber): Ǝlinjil ǝn Ɣaysa Ǝlmǝsix New Testament,False,"Copyright © 2013 Wycliffe Bible Translators, Inc.",2024-02-21,http://ebible.org/ttqt/,0,0,0,27,260,7931,0,0,0,TTQTWB,False,http://inscript.org/?v1=GN1_1&w1=bible&t1=local%3A,ttqt2013eb,,ltr,False,Gentium Plus,Tawallammat Tamajaq (Berber): Ǝlinjil ǝn Ɣaysa Ǝlmǝsix New Testament,,Latin,2020-12-02,,,,,,,,,,,,,,,,,C:\ebible_data\private_corpus\ttq-ttqt.txt,,,,,,,#N/A,,,,,cmn-OCCB_Mandarin_Simplified.txt
tuc,tuc-o,Saveeng,Mutu,Oov,png.bible,Maaron Saveeŋ Toni Patabuaŋ,The New Testament and portions of the Old Testament in the Oov Dialect of the Saveeng language of Papua New Guinea. The Saveeng language is also called Mutu or Mutu-Tuam.,True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2012-11-24,http://png.bible/tuc-o/,5,238,4665,27,260,7645,0,0,0,TUCOOV,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tucO2011eb,,ltr,True,Gentium Plus,Saveeng Oov Bible,978-1-5313-0660-1,Latin,2020-10-09,tuc-o,C:\ebible_data\projects\tuc-o\copr.htm,Saveeng (Mutu),Oov,,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\tuc-o--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tuc-o,2025-05-01,C:\ebible_data\corpus\tuc-o.txt,2025-05-01,2025-05-10,tuc-tuc-o.txt,,4,,#N/A,,,,,bbr-bbrNT.txt
tuc,tuc-t,Saveeng,Mutu,Tuam,png.bible,Maaron Saveeŋ Tooni Patabuyaaŋ,The New Testament and portions of the Old Testament in the Tuam dialect of the Saveeng language of Papua New Guinea. The Saveeng language is also called the Mutu language.,True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2017-08-31,http://png.bible/tuc-t/,5,238,4665,27,260,7648,0,0,0,TUCTUA,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tucT2011eb,,ltr,True,Gentium,Saveeng Tuam Bible,978-1-5313-0661-8,Latin,2020-10-09,tuc-t,C:\ebible_data\projects\tuc-t\copr.htm,Saveeng (Mutu),Tuam,,by-nd,4,http://creativecommons.org/licenses/by-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\tuc-t--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tuc-t,2025-05-01,C:\ebible_data\corpus\tuc-t.txt,2025-05-01,2025-05-10,tuc-tuc-t.txt,,4,,#N/A,,,,,bbt-BBT_2025_05_19.txt
tue,tue,Tuyuca,Tuyuca,,ebible.org,Cõãmacʉ̃ mecʉ̃ã wedesei,New Testament in Tuyuca,True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2014-08-06,http://ebible.org/tue/,0,0,0,27,260,7879,0,0,0,TUEWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tue2011eb,,ltr,True,Gentium Plus,Tuyuca NT,978-1-5313-0662-5,Latin,2014-07-29,tue,C:\ebible_data\projects\tue\copr.htm,Tuyuca,,Cõãmacʉ̃ mecʉ̃ã wedesei,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\tue--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tue,2025-05-01,C:\ebible_data\corpus\tue.txt,2025-05-01,2025-05-10,tue-tue.txt,,4,,#N/A,,,,,en-ZGNDAJBE_2024_01_31.txt
tuf,tuf,Central Tunebo,"Tunebo, Central",,ebible.org,Sir chihtá,"New Testament in Tunebo, Central",True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2014-08-06,http://ebible.org/tuf/,0,0,0,27,260,7894,0,0,0,TUFWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tuf2011eb,,ltr,True,Gentium Plus,Central Tunebo NT,978-1-5313-0663-2,Latin,2014-07-29,tuf,C:\ebible_data\projects\tuf\copr.htm,"Central Tunebo (Tunebo, Central)",,Sir chihtá,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\tuf--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tuf,2025-05-01,C:\ebible_data\corpus\tuf.txt,2025-05-01,2025-05-10,tuf-tuf.txt,,4,,#N/A,,,,,en-ZGNDAJBE_2024_04_22.txt
tuo,tuoNT,Tucano,Tucano,,ebible.org,Õ'âkĩ̶ hɨ yeere uúkũri turi Tukano,New Testament in Tucano (BR:tuo:Tucano),True,"Copyright © 2009 Wycliffe Bible Translators, Inc.",2020-12-01,http://ebible.org/tuoNT/,7,148,3022,27,260,7782,0,0,0,TUOWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tuoNT2009eb,,ltr,True,DejaVu Serif,Tucano NT,978-1-5313-0828-5,Latin,2020-10-09,tuoNT,C:\ebible_data\projects\tuoNT\copr.htm,Tucano,,Õ'âkĩ̶ hɨ yeere uúkũri turi Tukano,by-nc-nd,4,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2009,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\tuoNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tuoNT,2025-05-01,C:\ebible_data\corpus\tuoNT.txt,2025-05-01,2025-05-10,tuo-tuoNT.txt,,4,,4384,,,,,bbc-BBC_AI.txt
tur,turytc,Türkçe,Turkish,,ebible.org,Yorumsuz Türkçe Çeviri (YTC),"The Holy Bible in the Turkish Language, translated from the World English Bible",True,Copyright © 2023-2025 İsmail Serinken and eBible.org,2025-04-18,http://ebible.org/turytc/,39,929,23139,27,260,7925,0,0,0,TURYTC,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,turytc2024eb,,ltr,True,Gentium Plus,Turkish WEB,,Latin,2025-04-18,turytc,C:\ebible_data\projects\turytc\copr.htm,Türkçe (Turkish),,Yorumsuz Türkçe Çeviri (YTC),by-nd,4,https://creativecommons.org/licenses/by-nd/4.0/deed.tr,İsmail Serinken and eBible.org,copyright © 2023-2025,,2025-05-01,C:\ebible_data\downloads\turytc--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\turytc,2025-05-01,C:\ebible_data\corpus\turytc.txt,2025-05-01,2025-05-10,tur-turytc.txt,,4,,#N/A,,,,,arb-AVDDV.txt
tur,turobt,Türkçe,Türkçe,,ebible.org,Açık Lisans Temel Türkçe Tercüme İncil™,Open Basic Turkish New Testament,True,"Copyright © 2023 Biblica, Inc.",2024-11-06,http://ebible.org/turobt/,0,0,0,27,260,7896,0,0,0,TUROBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,turobt2023eb,,ltr,True,Gentium Plus,Open Basic Turkish New Testament,,Latin,2024-11-06,turobt,C:\ebible_data\projects\turobt\copr.htm,Türkçe,,Açık Lisans Temel Türkçe Tercüme İncil™,by-sa,4,http://creativecommons.org/licenses/by-sa/4.0/,"Biblica, Inc.",copyright © 2023,,2025-05-01,C:\ebible_data\downloads\turobt--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\turobt,2025-05-01,C:\ebible_data\corpus\turobt.txt,2025-05-01,2025-05-10,tur-turobt.txt,,4,,#N/A,,,,,en-ZGNDAJBE.txt
tvk,tvk,Southeast Ambrym,"Ambrym, Southeast",Central,ebible.org,Vanuvei Eo e sepinien Vatlongos na mol-Vatimol xil niutestamen e rute te oltestamen,Portions of the Holy Bible in the Southeast Ambrym Language of Vanuatu,True,"Copyright © 2015 Wycliffe Bible Translators, Inc.",2016-09-06,http://ebible.org/tvk/,2,8,132,27,260,7913,0,0,0,TVKWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tvk2011eb,4465,ltr,True,Gentium,Southeast Ambrym Bible portions,978-1-5313-0665-6,Latin,2020-10-09,tvk,C:\ebible_data\projects\tvk\copr.htm,"Southeast Ambrym (Ambrym, Southeast)",Central,Vanuvei Eo e sepinien Vatlongos na mol-Vatimol xil niutestamen e rute te oltestamen,by-nd,4,http://creativecommons.org/licenses/by-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2015,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\tvk--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tvk,2025-05-01,C:\ebible_data\corpus\tvk.txt,2025-05-01,2025-05-10,tvk-tvk.txt,,4,,4388,,,,,bkh-NTB_2024_07_17.txt
tvt,tvt,Totcha,"Naga, Tutsa",,ebible.org,Esa Leedap Ena Banlam,The New Testament in the Tutsa Naga language of India: first Bible translation based on TEV (Good News),True,Copyright © 2018 The Word for the World International,2023-04-18,http://ebible.org/tvt/,0,0,0,27,260,7916,0,0,0,TVTWFT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,tvt2018eb,,ltr,True,DejaVu Serif,Tutsa Naga NT,,Latin,2023-04-19,tvt,C:\ebible_data\projects\tvt\copr.htm,"Totcha (Naga, Tutsa)",,Esa Leedap Ena Banlam,by,4,http://creativecommons.org/licenses/by/4.0/,The Word for the World International,copyright © 2018,,2025-05-01,C:\ebible_data\downloads\tvt--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\tvt,2025-05-01,C:\ebible_data\corpus\tvt.txt,2025-05-01,2025-05-10,tvt-tvt.txt,,4,,#N/A,,,,,en-zz_SURBT_2024_02_23.txt
